# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: SEALEVEL_GLO_PHY_L3_NRT_008_044
# Dataset: cmems_obs-sl_glo_phy-ssh_nrt_c2n-l3-duacs_PT1S
# Variable: Dac (dac) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:53.000Z,126.17013,1.356774,0,,0.125,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:54.000Z,126.16417,1.414131,0,,0.133,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:55.000Z,126.15821,1.471488,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:56.000Z,126.15225,1.528845,0,,0.15100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:57.000Z,126.14629,1.586203,0,,0.16100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:30:58.000Z,126.140335,1.64356,0,,0.171,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:00.000Z,126.12842,1.758275,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:01.000Z,126.12245,1.815633,0,,0.18900001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:02.000Z,126.11649,1.872991,0,,0.18800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:03.000Z,126.110535,1.930349,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:04.000Z,126.104576,1.987707,0,,0.17500001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:07.000Z,126.08669,2.159782,0,,0.12200001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:08.000Z,126.080734,2.217141,0,,0.098000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:09.000Z,126.07477,2.274499,0,,0.07700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:09.000Z,126.06881,2.331858,0,,0.064,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:11.000Z,126.056885,2.446576,0,,0.067,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:12.000Z,126.05093,2.503935,0,,0.07700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:17.000Z,126.02111,2.79073,0,,0.147,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:24.000Z,125.97937,3.192248,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:26.000Z,125.96744,3.306968,0,,0.125,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:36.000Z,125.90182,3.937932,0,,0.094000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:37.000Z,125.89584,3.995292,0,,0.087000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:38.000Z,125.88988,4.052652,0,,0.079,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:39.000Z,125.88391,4.110014,0,,0.071,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:40.000Z,125.877945,4.167375,0,,0.065000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:41.000Z,125.87197,4.224736,0,,0.062000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:42.000Z,125.866005,4.282097,0,,0.064,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:43.000Z,125.86003,4.339457,0,,0.071,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:43.000Z,125.854065,4.396818,0,,0.083000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:44.000Z,125.8481,4.454179,0,,0.098000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:45.000Z,125.842125,4.51154,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:46.000Z,125.83615,4.568901,0,,0.128,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:47.000Z,125.830185,4.626263,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:48.000Z,125.82421,4.683624,0,,0.149,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:49.000Z,125.81824,4.740985,0,,0.155,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:50.000Z,125.81227,4.798346,0,,0.155,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:52.000Z,125.80032,4.913068,0,,0.143,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:53.000Z,125.79435,4.97043,0,,0.13000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:57.000Z,125.770454,5.199875,0,,0.065000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:58.000Z,125.76448,5.257236,0,,0.058000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:59.000Z,125.75851,5.314597,0,,0.060000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:31:59.000Z,125.752525,5.371959,0,,0.07,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:00.000Z,125.74655,5.42932,0,,0.086,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:01.000Z,125.74058,5.486681,0,,0.10300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:02.000Z,125.7346,5.544043,0,,0.120000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:06.000Z,125.710686,5.773489,0,,0.143,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:07.000Z,125.704704,5.83085,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:19.000Z,125.626945,6.576547,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:20.000Z,125.62096,6.633908,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:21.000Z,125.614975,6.69127,0,,0.13100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:22.000Z,125.608986,6.748631,0,,0.13800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:23.000Z,125.603004,6.805992,0,,0.14500001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:24.000Z,125.597015,6.863353,0,,0.15300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:32:25.000Z,125.59103,6.920714,0,,0.162,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:02.000Z,125.357086,9.157759,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:11.000Z,125.29695,9.731342,0,,0.123,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:12.000Z,125.29093,9.7887,0,,0.14400001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:19.000Z,125.24879,10.190202,0,,0.021000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:26.000Z,125.20058,10.649053,0,,0.142,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:27.000Z,125.19455,10.706409,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:28.000Z,125.18852,10.763765,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:29.000Z,125.18249,10.821121,0,,0.119,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:30.000Z,125.17646,10.878476,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:31.000Z,125.170425,10.935832,0,,0.119,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:32.000Z,125.16439,10.993187,0,,0.120000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:33:34.000Z,125.15232,11.107897,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:01.000Z,124.97693,12.771127,0,,0.19600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:02.000Z,124.97086,12.828478,0,,0.20300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:03.000Z,124.964806,12.885828,0,,0.20600002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:04.000Z,124.95874,12.943178,0,,0.208,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:05.000Z,124.952675,13.000528,0,,0.208,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:06.000Z,124.94661,13.057877,0,,0.20500001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:07.000Z,124.940544,13.115227,0,,0.2,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:08.000Z,124.93447,13.172576,0,,0.194,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:09.000Z,124.928406,13.229925,0,,0.18800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:10.000Z,124.92233,13.287274,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:11.000Z,124.91627,13.344622,0,,0.18100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:12.000Z,124.910194,13.401971,0,,0.18100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:13.000Z,124.90412,13.459319,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:13.000Z,124.89805,13.516667,0,,0.185,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:14.000Z,124.891975,13.574015,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:15.000Z,124.885895,13.631362,0,,0.186,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:16.000Z,124.87982,13.68871,0,,0.18300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:17.000Z,124.87374,13.746057,0,,0.178,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:18.000Z,124.86766,13.803404,0,,0.172,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:19.000Z,124.86159,13.860751,0,,0.16600001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:20.000Z,124.8555,13.918098,0,,0.16000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:21.000Z,124.84942,13.975444,0,,0.156,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:22.000Z,124.84334,14.032791,0,,0.15300001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:23.000Z,124.83726,14.090137,0,,0.15,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:24.000Z,124.83117,14.147482,0,,0.147,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:25.000Z,124.82508,14.204828,0,,0.14400001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:26.000Z,124.81899,14.262173,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:27.000Z,124.812904,14.319519,0,,0.134,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:28.000Z,124.806816,14.376863,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:29.000Z,124.80073,14.434208,0,,0.116000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:30.000Z,124.79463,14.491553,0,,0.104,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:30.000Z,124.78854,14.548897,0,,0.091000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:31.000Z,124.78245,14.606241,0,,0.078,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:32.000Z,124.77635,14.663585,0,,0.066,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:33.000Z,124.770256,14.720929,0,,0.057000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:34.000Z,124.76416,14.778272,0,,0.052,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:35.000Z,124.758064,14.835615,0,,0.051000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:36.000Z,124.75196,14.892958,0,,0.055000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T19:34:37.000Z,124.745865,14.950301,0,,0.062000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:40.000Z,103.0148,-14.963009,0,,0.09,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:40.000Z,103.008705,-14.905744,0,,0.094000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:41.000Z,103.00261,-14.848478,0,,0.098000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:42.000Z,102.99651,-14.791212,0,,0.102000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:43.000Z,102.990425,-14.733946,0,,0.104,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:44.000Z,102.98433,-14.676679,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:45.000Z,102.97824,-14.619411,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:46.000Z,102.972145,-14.562143,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:47.000Z,102.96606,-14.504875,0,,0.106000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:48.000Z,102.95997,-14.447606,0,,0.10700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:49.000Z,102.95388,-14.390336,0,,0.11000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:50.000Z,102.9478,-14.333066,0,,0.113000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:51.000Z,102.94171,-14.275795,0,,0.117000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:52.000Z,102.93563,-14.218524,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:53.000Z,102.92955,-14.161253,0,,0.124000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:54.000Z,102.92346,-14.103981,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:55.000Z,102.91738,-14.046708,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:56.000Z,102.91131,-13.989435,0,,0.123,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:57.000Z,102.90523,-13.932161,0,,0.11800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:57.000Z,102.89915,-13.874887,0,,0.112,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:58.000Z,102.893074,-13.817613,0,,0.104,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:05:59.000Z,102.88699,-13.760338,0,,0.094000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:00.000Z,102.88092,-13.703062,0,,0.08400001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:01.000Z,102.87485,-13.645786,0,,0.074,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:02.000Z,102.868774,-13.588509,0,,0.063,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:03.000Z,102.86271,-13.531232,0,,0.053000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:04.000Z,102.856636,-13.473955,0,,0.044000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:05.000Z,102.85057,-13.416677,0,,0.036000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:06.000Z,102.8445,-13.359398,0,,0.029000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:07.000Z,102.83843,-13.302119,0,,0.024,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:08.000Z,102.83237,-13.24484,0,,0.019000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:09.000Z,102.8263,-13.18756,0,,0.015000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:10.000Z,102.82024,-13.13028,0,,0.011000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:11.000Z,102.81417,-13.072999,0,,0.007,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:12.000Z,102.80811,-13.015717,0,,0.004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:14.000Z,102.79599,-12.901153,0,,-0.003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:14.000Z,102.789925,-12.84387,0,,-0.0050000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:15.000Z,102.78387,-12.786587,0,,-0.007,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:16.000Z,102.77781,-12.729303,0,,-0.008,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:17.000Z,102.77176,-12.672019,0,,-0.008,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:18.000Z,102.7657,-12.614735,0,,-0.007,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:19.000Z,102.75964,-12.557449,0,,-0.008,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:20.000Z,102.75359,-12.500164,0,,-0.009000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:21.000Z,102.747536,-12.442878,0,,-0.010000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:22.000Z,102.741486,-12.385591,0,,-0.013,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:23.000Z,102.735435,-12.328304,0,,-0.015000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:24.000Z,102.729385,-12.271017,0,,-0.015000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:25.000Z,102.723335,-12.213729,0,,-0.015000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:26.000Z,102.717285,-12.15644,0,,-0.012,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:27.000Z,102.71124,-12.099152,0,,-0.008,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:30.000Z,102.6931,-11.927282,0,,0.002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:30.000Z,102.68706,-11.869992,0,,0.001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:32.000Z,102.67497,-11.755409,0,,-0.004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:33.000Z,102.66893,-11.698117,0,,-0.008,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:34.000Z,102.662895,-11.640825,0,,-0.010000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:35.000Z,102.65685,-11.583532,0,,-0.010000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:36.000Z,102.65081,-11.526238,0,,-0.006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:38.000Z,102.63874,-11.41165,0,,0.009000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:39.000Z,102.632706,-11.354356,0,,0.017,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:40.000Z,102.62666,-11.297061,0,,0.025,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:41.000Z,102.62063,-11.239765,0,,0.029000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:42.000Z,102.6146,-11.182469,0,,0.032,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:43.000Z,102.60857,-11.125173,0,,0.032,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:44.000Z,102.60253,-11.067876,0,,0.031000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:45.000Z,102.596504,-11.010579,0,,0.031000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:46.000Z,102.59047,-10.953281,0,,0.032,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:47.000Z,102.58444,-10.895983,0,,0.036000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:47.000Z,102.578415,-10.838684,0,,0.042000003,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:48.000Z,102.57239,-10.781386,0,,0.05,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:49.000Z,102.56635,-10.724086,0,,0.059000004,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:50.000Z,102.56033,-10.666786,0,,0.068,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:51.000Z,102.554306,-10.609486,0,,0.076000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:52.000Z,102.54828,-10.552185,0,,0.080000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:53.000Z,102.54225,-10.494884,0,,0.082,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:54.000Z,102.53623,-10.437583,0,,0.081,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:55.000Z,102.530205,-10.380281,0,,0.07700001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:56.000Z,102.524185,-10.322979,0,,0.071,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:57.000Z,102.518166,-10.265676,0,,0.065000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:58.000Z,102.512146,-10.208373,0,,0.060000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:06:59.000Z,102.50613,-10.15107,0,,0.056,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:00.000Z,102.50011,-10.093766,0,,0.054,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:01.000Z,102.49409,-10.036461,0,,0.054,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:02.000Z,102.48807,-9.979156,0,,0.056,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:03.000Z,102.482056,-9.921851,0,,0.060000002,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:04.000Z,102.476036,-9.864546,0,,0.066,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:04.000Z,102.47002,-9.80724,0,,0.071,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:05.000Z,102.464005,-9.749933,0,,0.076000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:06.000Z,102.45799,-9.692627,0,,0.081,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:07.000Z,102.45198,-9.635319,0,,0.08400001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:08.000Z,102.44597,-9.578012,0,,0.087000005,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:09.000Z,102.43996,-9.520704,0,,0.09,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:10.000Z,102.433945,-9.463395,0,,0.093,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:11.000Z,102.42793,-9.406087,0,,0.097,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:12.000Z,102.42192,-9.348778,0,,0.102000006,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:13.000Z,102.41591,-9.291468,0,,0.108,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:14.000Z,102.409904,-9.234158,0,,0.115,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:15.000Z,102.40389,-9.176848,0,,0.12100001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:16.000Z,102.39789,-9.119537,0,,0.126,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:17.000Z,102.39188,-9.062226,0,,0.13000001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:18.000Z,102.38587,-9.004915,0,,0.132,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:19.000Z,102.37987,-8.947603,0,,0.135,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:20.000Z,102.37386,-8.890291,0,,0.136,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:21.000Z,102.36786,-8.832978,0,,0.13800001,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:21.000Z,102.361855,-8.775665,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:22.000Z,102.35585,-8.718352,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:23.000Z,102.34985,-8.661038,0,,0.142,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:24.000Z,102.34385,-8.603724,0,,0.142,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:25.000Z,102.337845,-8.54641,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:26.000Z,102.33185,-8.489095,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:27.000Z,102.32585,-8.431779,0,,0.14,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:28.000Z,102.31985,-8.374464,0,,0.141,0
sla_filtered,Cryosat-2_New_Orbit,SAT,2026-04-14T21:07:29.000Z,102.31385,-8.317148,0,,0.14500001,0
